,Season,TeamA,TeamB,PtsPerPossDiff,EffectiveFGPctDiff,AvgScoringMarginDiff,AssistRateDiff,ReboundPctDiff,StealBlockFoulDiff,TORateDiff,BArcPctDiff,FTRateDiff,FTPctDiff,WinPctDiff,EloDiff,PythagoreanDiff,Gender,SeedDiff,ScoreDiff,WinA
10,2003,1266,1221,0.08756391749140735,0.02621403178378867,-0.4236453201970445,-0.03734475698740425,-0.15520757640890337,-0.10324007933066048,-0.01517464395946816,-0.010365868090545738,0.00675419112606207,0.077401379970505,-0.04064039408866993,16.173940504893835,-0.0381204244397757,1,-11,4,1
11,2003,1281,1356,-0.031076779171408386,-0.018847114460693204,-1.1430107526881725,0.023906531790066743,-0.02560569757777742,0.02854159099359488,0.018793814926625074,0.08288946734056252,-0.03700456190719981,-0.04925442980506822,-0.12258064516129041,-44.715747117900264,-0.024564594781789295,1,-5,1,1
12,2003,1323,1454,0.014537893799054125,-0.023154085972205363,1.7365591397849451,-0.007939853779830752,-0.1012222534886309,0.14275555586028166,-0.03429489486942894,-0.02053726810316936,-0.0001260853613183066,0.055107162734421844,-0.05698924731182797,-67.57891726177672,0.03385300979698325,1,-7,1,1
13,2003,1328,1354,0.08845180403706321,0.004149493913139013,9.466666666666667,0.1430170175677023,0.07887470052039491,0.05048839219330392,-0.08509732061139144,0.04845869579746381,-0.15228131652102522,0.0176420176965002,0.13333333333333341,161.16420843407013,0.25055174373218936,1,-15,17,1
14,2003,1390,1360,0.02324795820657166,-0.031825970644449475,2.1831797235023043,-0.08437919967001362,0.04203710548399586,0.04714743369507424,-0.04119717096671807,-0.0005118743638073964,-0.13691912849996551,0.014465903016274595,0.13479262672811065,64.39930830446838,0.06335935979024265,1,-9,8,1
15,2003,1409,1173,-0.06908822975749196,-0.002560954471910737,1.7753058954393772,-0.053987403769136355,-0.09041405552868476,0.1577114207706547,-0.00037620473453037206,-0.0658544342202661,-0.08276722783475626,0.016717723179788924,-0.11790878754171297,-84.40379536304499,0.04341594709013352,1,9,13,1
16,2003,1458,1451,0.005647860019224016,0.0018011667925817987,5.000000000000001,-0.032234697722734795,-0.019627752354378192,0.20899007799836933,-0.019576080848499017,-0.014877784945089512,-0.1300369889219098,-0.002155061439420014,-0.10344827586206895,-50.4478668346685,0.12712636812115174,1,-7,7,1
17,2003,1120,1386,-0.04527824748585063,0.00026820554744844127,-6.811494252873564,-0.05950587080066616,0.01789135507704631,0.08064185290702375,0.03808270478980119,-0.10744341427066345,-0.026896944248700982,-0.020887208788325506,-0.1597701149425288,-71.37420301568204,-0.17172550443791657,1,3,2,1
18,2003,1139,1280,0.0848996540804543,0.040777918805175895,-2.344827586206897,-0.01809201127228266,-0.15911099278178642,-0.16746535888103442,-0.06479224171434175,0.14262941292147885,0.009050458702123232,0.04828405419194137,0.12758620689655176,16.719435481759092,-0.053356146394287984,1,7,1,1
19,2003,1196,1358,0.07746250303210567,0.03429091475989099,4.707287933094386,-0.044481164960744835,0.020974520345123926,0.04073612032906648,-0.030307395803722853,0.0529974085388602,-0.11157110862858072,-0.003137790879721769,-0.0035842293906810374,22.708826323801304,0.1008007029335195,1,-13,30,1
20,2003,1231,1104,0.03872181032869748,0.02493846557104734,-0.7544642857142856,0.08282089097133738,-0.10095796695536996,-0.016233916288936667,-0.025107589808165937,0.0502579711259159,0.04333894362269791,-0.0005292134468273257,0.017857142857142905,23.956353634301422,-0.023691644781933863,1,-3,5,1
21,2003,1246,1237,0.07666460085208593,0.01921469736526693,12.593750000000002,0.014910967508795059,-0.032658796618924235,0.1548393631635263,-0.027468496397823144,-0.06035461171712381,-0.06956600613483815,0.011721134985203885,0.3125,282.3266174682101,0.2971243281815761,1,-15,31,1
22,2003,1257,1122,0.09726982595869393,0.0151398230942007,11.366666666666667,0.025566155807997815,0.07566961743545586,-0.07563621636342865,-0.041523844494539525,0.06021978213323648,-0.05956412560881258,0.008701505809295629,0.059259259259259345,52.48427137635554,0.2484234382224597,1,-9,22,1
23,2003,1268,1423,0.018269060583919305,-0.004496102390848855,2.1619047619047613,0.07483064694038677,0.01401006694679463,0.21502943286147325,0.02067368144022244,-0.05546772422410229,0.02077022660821276,0.013661571874794665,-0.12142857142857144,-74.33440945093434,0.010972021192509507,1,-5,2,1
24,2003,1277,1160,-0.016509720066644862,0.014635575583598126,0.806451612903226,0.10427918722200774,0.03373059515868437,-0.14881959349301,0.029519239078712817,0.011151864230479536,0.046555080799156934,0.040211307409903085,-0.032258064516129004,-0.18287790285216943,0.0405182479495636,1,-3,15,1
25,2003,1329,1335,-0.09196523121104638,-0.06902460549859046,-4.260536398467433,-0.1290903880983193,-0.02808179791062204,0.12860238239726807,0.011539647605502912,-0.19042490016006722,0.040919375893517795,-0.036850213984140345,-0.12515964240102162,-92.61597875979191,-0.10211082960314855,1,-5,14,1
26,2003,1338,1447,0.011282619746801226,0.025687424144162585,11.669892473118281,0.06456383868195814,-0.022012041451710873,0.059865883188259916,0.008050629498879719,0.020143723393328927,0.09645993310739942,-0.08399720023338797,0.18924731182795707,168.68044544078293,0.26013664406453063,1,-13,26,1
27,2003,1345,1261,-0.05567482325340256,-0.06791484665184933,-3.82258064516129,-0.08874408516666255,0.011161861805892404,-0.171935663534297,-0.005405253893242035,-0.031129628079753502,0.11331585290014135,0.10369405400761655,-0.034562211981566726,-58.158277659871146,-0.09000155631065543,1,1,24,1
28,2003,1393,1264,0.0327565798235121,0.014261002613676355,1.793103448275863,-0.032245207191983316,-0.03829656902312184,0.2555572533191294,-0.007634659474603761,-0.014980392902553596,-0.03214841203223223,-0.10061366943782635,0.03448275862068961,55.973546032296554,0.030092787535797805,1,-11,11,1
29,2003,1400,1421,0.10141637966712413,0.006026937319593584,17.419950738916256,-0.004628371306691026,0.15763130991138818,-0.013047517483446014,-0.0380492999817863,-0.048780142930357206,0.014391881064728829,-0.05049997390417926,0.3374384236453202,239.25800242393848,0.43586690864393385,1,-15,21,1
30,2003,1428,1332,-0.01566644439143494,-0.005881464262721514,-1.5166666666666666,-0.037256896230985825,0.14259331190147195,-0.057496646369859405,0.00476721888905382,-0.009533395548491475,0.0486807327758218,-0.09022370512401512,0.04791666666666672,45.24290930956272,0.0010400384050219813,1,1,2,1
31,2003,1448,1190,0.09833877109757472,0.010557829011453634,8.57088122605364,0.05931999780502284,0.05720406605874362,-0.14524262374647856,-0.026656519284447122,0.06737050434563213,0.053991397327615875,0.026861398347564736,0.19795657726692206,120.28737685778742,0.20947520895167004,1,-13,3,1
32,2003,1462,1407,0.03865564359128726,0.0022951496189710374,3.466666666666667,0.07573788335091369,-0.04605155165746799,-0.22074997169501498,0.0003961438674408013,-0.1277928290060985,0.10539750060685343,0.05023135004992996,0.0,44.91103547302282,0.0773361144127358,1,-11,12,1
33,2003,1112,1211,0.0011604940013660858,-0.018514596947122874,6.0933179723502295,-0.02755721253261001,-0.02911107455397599,0.1103293431472605,-0.018330754401264998,-0.04164460427879979,-0.07281269121118689,-0.016764581765996045,0.15092165898617516,109.47849701707219,0.09739212892365168,1,-8,1,1
34,2003,1163,1390,0.028303177864286377,0.018401915109553912,3.343010752688172,-0.03685849410101716,-0.09144967106169877,0.1685404251729662,0.006839209984413258,-0.07939544133930271,-0.00164707707462447,-0.0016296646997586706,-0.041935483870967794,-18.340206995471817,0.0661024115564055,1,1,11,1
35,2003,1181,1141,0.017162656808912047,-0.05109088470750134,5.463218390804597,-0.07855586204537657,0.06997884925954923,0.07777219862384466,-0.06285935505357115,-0.0052535802998122105,-0.009712480079704988,-0.06725987753109086,0.006896551724137945,2.325634362806113,0.11669658413503636,1,-8,26,1
36,2003,1242,1113,-0.00038942700830335575,0.00812709201221895,8.173563218390804,-0.023691278064940757,-0.054758538324598316,0.2961907878854999,-0.001112221813724057,0.00308722726276614,-0.0788852699707811,-0.01403620972633457,0.1459770114942529,139.5060614114684,0.1566908007572947,1,-8,32,1
37,2003,1266,1281,0.10114474255317218,0.02944490361604113,5.4239631336405525,0.07642191385961128,-0.029344415645368827,-0.06064436206866608,-8.336634692271416e-05,-0.08378336635642725,0.12403251087286055,0.12836310485420033,0.14400921658986177,70.35048077437364,0.11565823964434063,1,-3,9,1
38,2003,1323,1228,-0.006402495929225038,-0.032471801088965746,-5.130107526881721,-0.061132929637304434,-0.010331907155670672,0.19304172585073542,-0.01543611005432119,-0.001981913793522916,0.035004835059948725,0.021362811309360796,-0.0903225806451613,-110.59684743789876,-0.11880856627982672,1,1,8,1
39,2003,1328,1143,0.03676043392678974,-0.01197403992518542,6.275862068965517,-0.026486597860766126,0.10182917536955549,0.011354310354164343,-0.016937100906755348,0.04411829444521864,-0.016280375418858906,0.025718996787185255,0.07586206896551728,135.64655830881975,0.1648911888233997,1,-7,9,1
40,2003,1458,1409,0.06026781958622829,0.005928394202810328,3.7764182424916584,-0.02809118784430864,0.06669331375421783,-0.018635084639614274,-0.0401157803602587,0.007995668801195732,0.020454262076913143,0.002134259428395957,0.04894327030033363,28.30476604291198,0.09463978134521156,1,-8,1,1
41,2003,1120,1448,-0.09584360790163515,0.009123745787276039,-6.259770114942528,-0.04855509143836001,-0.10987031973519179,0.14477044129083705,0.01966661793776417,-0.016718072243487536,-0.10590033394760268,-0.10266773842714716,-0.1942528735632184,-125.37954229717343,-0.1351775317210483,1,8,6,1
42,2003,1139,1257,0.0018517612655268856,0.03327602184403278,-5.711494252873564,-0.05549237994398437,-0.16127873266218717,0.0239131430809858,-0.015055775831457258,0.045632454138909984,-0.08601188572613461,0.0242276211962954,0.027586206896551668,-24.639426714305728,-0.08591754956229425,1,8,8,1
43,2003,1246,1428,0.043839651965226656,0.009085263813453981,6.704166666666668,-0.003667379109431268,-0.05556213504613794,0.2143189148994572,-0.002008601464690951,-0.07638825923537962,-0.02245798635238533,0.020630912001023405,0.13958333333333328,165.7395688016868,0.12018013777122127,1,-8,20,1
44,2003,1268,1462,-0.028032639766206957,0.010982906164224593,1.6619047619047613,0.033178311007152406,-0.00018940550563817382,0.2524384769171715,0.004984105210970091,-0.03619789962123948,-0.06707769323213691,-0.046011603693606906,-0.15476190476190477,-116.76997541836613,0.023174769403291218,1,3,13,1
45,2003,1277,1196,-0.08649591349945096,-0.05303200900864535,-4.967741935483872,-0.009552557504773351,0.10003832557356951,-0.16625674101874666,0.027279185424817082,-0.12826864559481665,0.1038308258133055,0.018188971474871085,-0.16129032258064513,-50.20390300546546,-0.09646780622879869,1,5,22,1
46,2003,1338,1231,0.02335752829599147,0.06282625026707545,12.235416666666667,0.07473850111350555,0.05422502345965663,0.07671121606513698,0.0476574745887732,-0.060636774411940875,0.02482856308886322,-0.064797333018208,0.2416666666666667,191.06872068801113,0.26852476065536846,1,-5,22,1
47,2003,1393,1329,0.09479655549472343,0.027460120797760945,3.6896551724137936,0.013645895434396538,-0.024003120093302632,0.15661446128271372,-0.024825740948810016,0.023826929424990234,-0.016418386984951405,0.037977523350703146,0.13793103448275856,124.51625447837932,0.059112065235520594,1,-3,12,1
48,2003,1400,1345,0.08606766784284714,0.014436978798634481,3.678571428571429,0.010206155737677136,0.15370682446839012,0.00449554038561395,-0.008800482520102126,-0.017872643311294678,-0.08866093877881337,-0.031716239174665484,0.1428571428571428,122.42137610786449,0.07002149927533752,1,-8,10,1
49,2003,1112,1323,0.009210348526321965,-0.0017847184123102044,6.061059907834101,-0.03774132592084756,0.08927646657040267,-0.07024323284266454,0.014434985630320973,-0.0546235060459338,0.006187794679867908,-0.04020667300482106,0.18317972350230416,144.50635611559255,0.10453353384975106,1,-4,17,1
50,2003,1242,1181,-0.019640662591979385,0.0037166563607580194,3.4000000000000004,0.04274455068758187,-0.008739277110494603,0.1866191477813146,0.009137181742975564,-0.11607065186767629,-0.08244801377584954,-0.033849442358004356,-0.033333333333333326,27.988848811232856,0.06421562180302165,1,-1,4,1
51,2003,1246,1458,-0.003947498564195628,0.011855162291814603,1.4030172413793114,0.029035688268403415,0.016947631610844116,0.02590704932810839,0.036772457748904364,-0.04242802229668674,0.0011019079407028065,-0.022150677232186777,0.14762931034482762,170.37122107756727,0.004525483483939441,1,-4,6,1
52,2003,1266,1338,0.05947588575493401,-0.026826011087013546,-5.052380952380954,-0.06314486218349136,-0.04366382399405522,-0.10740448971671923,-0.02273618270543265,-0.06448469004621427,-0.005736311690849982,0.13866155714914719,-0.0452380952380953,-48.613801111317116,-0.10565507788531814,1,1,3,1
53,2003,1277,1268,-0.06371159387610104,-0.018055167995625676,-7.670506912442397,-0.04853488781591431,0.07239662207550457,-0.2990031051517631,0.030518600125631234,-0.006966332387757845,0.09492609973904298,0.026315317741114286,-0.06566820276497698,6.901923366286383,-0.13359775542471253,1,1,2,1
54,2003,1328,1139,-0.03901341688601989,-0.050013052172940275,3.344827586206897,0.017427848653392863,0.184839946107066,0.02645323637480035,0.013951386482414813,-0.09843509700197989,-0.0008797539042385005,-0.0008738914829319322,-0.027586206896551668,73.60102211597768,0.07255438431500427,1,-11,11,1
55,2003,1393,1120,0.07350896038940258,-0.005944519834012896,5.673563218390806,-0.005768115948337704,-0.0032878487625698227,0.0997313442994947,-0.04530887969848235,-0.03834059572920018,0.027273949631768657,0.03516174817158946,0.1942528735632184,139.3156970277155,0.11784901032125106,1,-7,1,1
56,2003,1400,1163,0.03009463162622783,-0.028409817243527313,1.545238095238096,-0.007585657941587054,0.162931656449802,-0.15688595147635487,-0.02553552698377648,0.01423975962691143,0.028331879310290076,0.045756212518318407,0.08571428571428574,58.899913292733345,0.03766196959427093,1,-4,4,1
57,2003,1242,1112,-0.012297156329971193,0.007829713031797803,0.0023809523809532607,-0.031020216377917742,0.02705061050887858,0.1419846670268451,0.009931315495497334,-0.08048869686611809,0.001710432119537364,-0.0395225159589796,-0.1261904761904762,-25.259095949775656,0.011571290714623483,1,1,3,1
58,2003,1266,1246,0.04189835388370433,-0.0008669299129255847,-2.7232142857142883,0.03259213612926726,-0.05648458759246422,-0.14373830664217846,-0.0036345144973768395,-0.013945849455437864,0.06794871633769867,0.06884752389782922,-0.0848214285714286,-125.73220935814265,-0.056757082179182516,1,2,14,1
59,2003,1393,1328,0.011043542282275887,0.0030278695768684027,-0.7931034482758612,-0.05001261772748289,-0.13478195539940518,0.24815156033812036,0.00779659756411738,-0.07599616223378647,0.06184265289960955,-0.026526294192563693,0.027586206896551668,-22.87465762083616,-0.04456270641662374,1,2,16,1
60,2003,1400,1277,0.08373279195181027,-0.005709966240443176,3.920506912442397,-0.07088185634602373,0.05739812082436613,0.007437548125450721,-0.032040336043168666,0.007898786770597799,-0.05355240796458094,0.0007330185285311375,0.17281105990783407,80.85092528730183,0.06526286136516624,1,-6,9,1
61,2003,1242,1266,-0.06000597539448549,-0.011262130657745395,4.252380952380953,-0.05014170173736954,0.07110185806405545,0.2652810717318095,0.0011552020276523745,-0.04739468262168417,-0.04510490130538297,-0.11687147064942016,-0.05476190476190468,7.773836183553385,0.07156810309686479,1,-1,33,1
62,2003,1393,1400,-0.01290798282926664,0.019324045482279173,0.028325123152709963,-0.014784111309694148,-0.1729614766055083,0.2986811595893283,-0.0011544301729238537,-0.011615457479706937,0.002266718940233725,-0.02781771556091639,0.041871921182266014,17.88063945600902,-0.00284796287337008,1,2,11,1
63,2003,1393,1242,0.003709049496176897,-0.010309804809754852,-4.759770114942528,-0.043185866007769635,-0.10059289052081222,0.021857049262046013,-0.011084074767829272,0.03366585182443649,0.004197072095310728,0.02619317504249674,0.060919540229884994,-0.6892098569549034,-0.08728196338180261,1,1,3,1
64,2004,1197,1250,0.006373483452952855,0.0106922631120826,-4.045238095238095,-0.0033762615484739245,0.0045949338417159424,-0.07824941476391456,0.012911398493596904,0.10618025011292181,0.07278843393828105,-0.019591613193360002,-0.17619047619047623,-96.4903406441872,-0.11782003949840764,1,0,15,1
65,2004,1104,1356,0.0021328162463192246,0.021029737292105,-3.620689655172413,-0.05194295814048705,-0.11493859526053729,-0.10128536919990783,0.01845383241885576,0.03331646444601044,0.08637994665807691,0.022015815775841996,-0.27586206896551724,-104.93424609727617,-0.09809614331166605,1,-1,1,1
66,2004,1163,1436,0.10409746627096328,0.046641091332748075,10.851515151515152,-0.0009542991021954661,-0.06694649133439046,0.1807611273138402,0.0027581308364083568,-0.0917242447770833,-0.0035756600854812692,-0.0635245214430118,0.08484848484848495,131.37778369964258,0.21491394778075934,1,-13,17,1
67,2004,1177,1173,0.02710428889037697,0.0010776795905744763,-0.6749999999999998,-0.10464016227280704,-0.038648389971680075,0.01836526425061824,-0.01909323504293739,-0.11256960127560922,-0.03593853901014943,0.03758456848077807,-0.050000000000000044,31.131360276065607,-0.023916460935787476,1,-3,7,1
68,2004,1181,1106,0.1806380639176972,0.052238743152767275,13.947916666666666,0.02662735717645559,-0.06276218186005922,0.2277426915340124,-0.0624927494879115,-0.0054609878929975375,-0.05438913315648952,0.06346334078723737,0.3104166666666667,222.60659384643623,0.31023621584415983,1,-15,35,1
69,2004,1211,1434,0.17896243417281887,0.08251794000920576,15.586206896551726,0.0021693623340101054,-0.061394676530726056,0.16824400829580888,-0.03124518981232277,-0.029139605923218626,-0.02339062015578086,0.044526816185538776,0.3448275862068966,188.26952192822387,0.33248889063236353,1,-13,27,1
70,2004,1264,1196,-0.020096781651038453,-0.06287532951832392,3.0632183908045976,-0.15180279474092873,0.09430117567059604,0.09146779145197892,-0.01839782841110757,-0.10782898020826781,0.12357564894943857,0.0044576568391485605,0.16091954022988508,24.809706913801847,0.07799972079030648,1,7,15,1
71,2004,1268,1431,-0.05902294168162525,-0.04295909039904339,-2.6413793103448278,-0.13405369186769828,0.14969751397043507,0.1606103279187382,0.004498141113324555,-0.05321820954161369,-0.04994986610785007,-0.11682777697525537,-0.12528735632183907,1.5642376486343892,-0.07013923614071338,1,-9,3,1
72,2004,1305,1277,-0.012378526984078153,-0.06568850361997508,5.2298850574712645,-0.048114773201969,0.05534456409854327,0.13650332488107098,-0.03797908061615385,-0.07013627391302002,0.01185567182692282,-0.02028973760822006,0.11264367816091947,78.34243730014896,0.12572128721695286,1,3,6,1
73,2004,1314,1102,-0.026216294742793078,-0.07056679863079307,-2.1428571428571432,-0.04602937775398519,0.1965724840698333,0.08316244812398732,0.0070262592415616665,-0.23928440147950325,0.01722436987501863,-0.011891361006324486,-0.1428571428571428,-34.11866617137048,-0.12124704461889069,1,-5,11,1
74,2004,1371,1112,-0.07793553211090964,-0.027498574781445462,-1.2820197044334982,-0.09160735277370868,-0.033108031514634595,-0.12292832582189062,-0.0017572112511728133,-0.00031969917588348107,0.01107166488610567,-0.07578825503105069,-0.011083743842364546,28.256536153982324,0.007700904910029616,1,-1,4,1
75,2004,1386,1251,0.15780586145094277,0.08786399949328244,14.543778801843317,0.05358147974884597,-0.15664889178959562,0.09840874222436735,-0.05560343751571567,0.07975050708527126,0.013279512775928426,0.027699293142724568,0.4158986175115208,221.01994067342002,0.31638415409206544,1,-15,19,1
76,2004,1390,1427,0.10329487168209517,0.03823635273192355,13.447619047619046,0.0953266950201408,0.019586648484961833,0.10697206526158953,-0.030618315031727794,-0.08580594414546394,-0.033663283704164604,0.06640686328653167,0.3952380952380953,228.90791909068253,0.3347952942320427,1,-15,26,1
77,2004,1393,1140,-0.02238133778842122,-0.04243699531919559,-0.7076719576719581,-0.016979930205146765,-0.10085723282065784,0.20704173554900196,-0.023334796012566578,-0.06797615334362497,-0.08051238499757835,-0.10161954064351653,0.04629629629629628,29.95896884937474,-0.020434089189920734,1,-7,5,1
78,2004,1400,1343,0.06326879973225386,-0.05519882586728064,5.0410256410256435,-0.07318966259768478,0.10887325057892228,0.01584568447460155,-0.056928795618290645,-0.07625624171045081,0.007215636467476805,-0.038140548478809766,0.03589743589743599,76.3268449447055,0.08608227200248608,1,-11,17,1
79,2004,1403,1150,-0.02260725662109797,-0.015096305544760102,-0.9278017241379306,-0.05003693196868508,-0.11829313988980927,0.049304652697209184,-0.03118422266714846,-0.19109856372368347,-0.08961120495281433,0.09733650563862084,-0.03663793103448276,-23.73715609115493,-0.008635750939049891,1,-1,3,1
80,2004,1448,1433,0.10261847375628808,0.0013319743088632263,0.9452380952380954,0.05436939824958531,0.07401666580934463,-0.007204313684531782,-0.03623223471551862,0.023337964951887946,0.08466707528800316,0.12371337671619131,-0.08809523809523812,-56.1628570153066,-0.008593765535029108,1,-9,1,1
81,2004,1130,1428,-0.015457561236068562,-0.04351217677588337,-2.290322580645161,0.10603389065888891,-0.10013105906114173,0.11524791967882875,-0.029074254990762244,-0.08751619953184198,0.11408370365802756,-0.031220223301860472,-0.02318548387096775,20.44419162018312,-0.07517478902940289,1,-5,7,1
82,2004,1153,1190,0.08575816710970474,0.004552509152098261,6.310344827586207,0.04709039327210218,0.12683773429453193,-0.22361731440509536,-0.038579731188510324,0.03879499989489754,0.015564394288710703,0.004714276206429724,-0.027586206896551668,27.424480205191912,0.1365026406471075,1,-9,3,1
83,2004,1210,1320,0.030753143082346446,0.026406616431825514,6.8157327586206895,0.014484171046704297,-0.02602210079709888,0.12156330302014517,0.021837716918843064,-0.04536798331763525,0.0026431902994799583,-0.05244227454182726,0.02909482758620685,1.2871824309697786,0.1506972288586087,1,-11,5,1
84,2004,1228,1293,-0.039274744570235276,-0.02432815099812058,-1.6666666666666679,-0.009822466089213111,0.016543030249968282,-0.06941268578889959,-0.005600213994210929,0.03418956413918123,-0.04781514182666807,-0.045488699683799316,-0.033333333333333326,44.65467377322011,-0.01147688606110453,1,-7,19,1
85,2004,1242,1227,-0.010629349763756846,0.012323893884423565,-0.8052995391705062,0.06100214115016478,-0.1254300399740973,-0.023715883256633985,0.012626473892228457,0.07223044522750655,-0.028892944626305428,0.07257415248944066,-0.05990783410138245,-30.309098332653093,-0.033229097175351385,1,-9,25,1
86,2004,1246,1197,0.06591511365845704,0.03013975720612483,12.200000000000001,0.03859083518226836,-0.02717864995015873,0.11908206376251484,-0.023476571067266333,-0.1320669425867136,-0.09412220769002039,-0.018378910377392477,0.4,333.02914770780876,0.32276658470960057,1,-15,20,1
87,2004,1272,1376,0.023654493288361778,0.0029186285062166584,-0.508658008658009,-0.01673586499292956,0.08320963696663308,-0.050946930478128594,-0.0061787019977403435,0.05657167529916657,0.03859826415463474,0.007082553434453853,0.05303030303030298,30.29384765487316,-0.020204070781816408,1,-3,16,1
88,2004,1280,1284,0.09495736317106784,0.03881911453361514,8.946428571428571,-0.09193160844506199,0.14713250985749138,0.17193804607557672,0.026478241232674865,-0.05801001399918837,0.022478587073280543,-0.0830304836972281,0.2366071428571429,190.25967843821218,0.21520515649977134,1,-13,33,1
89,2004,1301,1418,0.011272455096461131,-0.00319882374104441,1.753315649867373,0.00961403099336422,0.033780162189603224,-0.05447600085696269,-0.0024048688965690457,0.06482831175345855,0.01799578380092348,0.10841308686868689,-0.0026525198938991412,28.933838942375587,0.05121905994607412,1,-11,9,1
90,2004,1329,1186,0.10119925156215359,0.0204370031397475,12.417487684729064,-0.08875757146833563,0.015411640983062691,0.14223610485275906,-0.031542724529894595,-0.08979986149668742,-0.009483639999638693,0.011441088242775455,0.32512315270935965,234.11703595297354,0.2799328199295029,1,-13,19,1
91,2004,1334,1344,0.0017909775036977216,0.002846077482350551,-1.8119047619047626,-0.01952818149435409,-0.0577055370355678,-0.2556415875061252,-0.006367066856062559,-0.05459397534605476,0.10227403874322111,0.027304629700657612,0.05238095238095242,68.4004986819125,-0.04368203577533414,1,7,8,1
92,2004,1338,1416,0.04358576586012952,-0.0009009992853431514,4.470905172413794,-0.06885233916635125,-0.0829468908590163,0.010741701303723317,-0.029402883450207112,-0.12834986097866724,0.09245031487889904,-0.08276429342067282,0.04741379310344829,76.16047766719203,0.10615369190210555,1,-11,9,1
93,2004,1412,1449,-0.045372454450340216,-0.022919790685165364,4.3517241379310345,0.07042039716547199,0.035892762692133484,0.18392342900425984,-0.014201390414668835,0.016656625236640854,-0.08880401322364434,-0.07038319965751527,0.056321839080459846,-9.260221686313344,0.12199272765976998,1,1,2,1
94,2004,1435,1444,-0.060530123612993814,-0.007773438422011392,-4.166666666666668,0.07659114162091585,-0.14338760493424263,0.02392925309911942,-0.005935252303315347,0.05915766247297877,-0.04427645008936254,-0.012832335486225976,-0.16666666666666674,-57.84651577410705,-0.07133778898417642,1,-5,13,1
95,2004,1458,1350,0.11489562294231415,0.037842715397210513,6.435416666666667,0.016866194646561805,0.031744156001304535,0.028121974725344945,-0.03922553726686959,-0.008569047685018705,0.04630153447307872,-0.019417672229809946,0.17500000000000004,114.93887917526376,0.15048306874002781,1,-5,12,1
